id,price_doc
32028,5024585.0
32029,17501470.0
32030,3955839.5
32031,3696973.0
32032,7962944.0
32033,7363557.0
32034,3720195.5
32035,7200420.5
32036,6536024.0
32037,8236779.0
32038,5950646.5
32039,8226550.0
32040,13425678.0
32041,3412163.75
32042,6191046.5
32043,32928364.0
32044,5419081.5
32045,3595655.25
32046,7931438.0
32047,11079972.0
32048,12870435.0
32049,6497244.5
32050,12137258.0
32051,7635478.5
32052,6015132.5
32053,7965139.0
32054,6588575.0
32055,4377032.5
32056,8657611.0
32057,4401868.5
32058,4751940.0
32059,5118084.5
32060,5925113.0
32061,8731357.0
32062,6054925.5
32063,6320033.0
32064,8798059.0
32065,5615217.0
32066,6211953.0
32067,3648706.5
32068,4844499.0
32069,3493347.25
32070,12882985.0
32071,4756864.0
32072,4135875.0
32073,3490666.5
32074,5534006.0
32075,11849362.0
32076,21753280.0
32077,8340399.5
32078,3940992.0
32079,4190965.5
32080,4946969.0
32081,27300708.0
32082,5191013.5
32083,3649002.5
32084,5730534.5
32085,8521047.0
32086,9023705.0
32087,5357311.5
32088,19973052.0
32089,6397642.5
32090,13207955.0
32091,6472130.0
32092,5500043.5
32093,5888234.0
32094,8152985.0
32095,6706078.5
32096,3525154.0
32097,12686930.0
32098,6231599.0
32099,7879252.5
32100,7663689.5
32101,5110656.5
32102,4322545.5
32103,3477654.75
32104,5470179.5
32105,6073964.5
32106,6622415.5
32107,5265208.0
32108,3645273.75
32109,6773503.0
32110,3705674.0
32111,13051066.0
32112,19524672.0
32113,8705200.0
32114,6736339.5
32115,8731840.0
32116,6246462.0
32117,8078706.0
32118,6818742.5
32119,9109722.0
32120,11319946.0
32121,3380902.5
32122,8526542.0
32123,22733672.0
32124,8192626.0
32125,11019653.0
32126,6338745.0
32127,7793073.0
32128,6469883.5
32129,5798571.0
32130,3731854.25
32131,11332108.0
32132,1867329.0
32133,3775815.25
32134,3818356.5
32135,7041092.5
32136,11044862.0
32137,8108414.5
32138,6344321.0
32139,7091844.5
32140,5853984.0
32141,3137349.75
32142,3916406.25
32143,7042751.5
32144,4439626.5
32145,37353172.0
32146,6708643.5
32147,5126741.0
32148,4761902.0
32149,8526957.0
32150,4995916.5
32151,9125826.0
32152,4741844.5
32153,6546629.5
32154,3999394.25
32155,6778776.5
32156,4760998.5
32157,13823113.0
32158,10322982.0
32159,13949130.0
32160,5643622.5
32161,9235935.0
32162,7162697.0
32163,8939285.0
32164,14211778.0
32165,9582591.0
32166,9380234.0
32167,11200812.0
32168,7336500.5
32169,4233458.0
32170,11842313.0
32171,15136787.0
32172,8001684.0
32173,6239722.0
32174,8305934.5
32175,19522326.0
32176,5219278.5
32177,10842748.0
32178,5921910.0
32179,10017522.0
32180,6728769.5
32181,5882335.0
32182,4541499.5
32183,5486297.0
32184,12512485.0
32185,6439278.0
32186,7308581.0
32187,4044146.0
32188,8617742.0
32189,3817417.25
32190,5035556.0
32191,4503433.5
32192,14378287.0
32193,6960096.5
32194,3506752.5
32195,12808770.0
32196,15267907.0
32197,11275878.0
32198,6515052.0
32199,8353287.0
32200,8652164.0
32201,8092825.0
32202,3765035.25
32203,3812592.75
32204,6692470.0
32205,20450250.0
32206,7744670.0
32207,9540900.0
32208,6248076.5
32209,4770352.0
32210,5985057.0
32211,40888584.0
32212,5598561.0
32213,6316640.5
32214,6598850.0
32215,6910037.0
32216,6039331.5
32217,5805864.0
32218,5665700.5
32219,10002287.0
32220,5554171.5
32221,7242057.5
32222,5136631.5
32223,4528904.5
32224,5357112.0
32225,6786914.0
32226,7444802.0
32227,17096962.0
32228,10962485.0
32229,16995780.0
32230,4824084.5
32231,15731304.0
32232,3824406.25
32233,5534676.0
32234,11663252.0
32235,19237852.0
32236,7600896.0
32237,46343796.0
32238,6221017.5
32239,14201779.0
32240,7145824.0
32241,5005521.0
32242,5532370.0
32243,7195066.0
32244,4863460.0
32245,7839923.5
32246,6670360.0
32247,6637616.0
32248,8655886.0
32249,7465264.0
32250,6536479.5
32251,4454882.0
32252,6491125.5
32253,8991766.0
32254,31616564.0
32255,5870269.5
32256,6186024.0
32257,3736619.25
32258,6434490.0
32259,5636087.0
32260,9135038.0
32261,22091462.0
32262,8081218.0
32263,5435033.0
32264,5179536.0
32265,9949827.0
32266,15845224.0
32267,6429840.5
32268,4303333.0
32269,6429705.5
32270,9653217.0
32271,6461892.0
32272,3510141.75
32273,8566268.0
32274,4801438.5
32275,6352712.5
32276,9190526.0
32277,12791851.0
32278,7475266.0
32279,4394465.5
32280,5641777.0
32281,5883058.5
32282,8774648.0
32283,6706839.5
32284,4134755.0
32285,10387925.0
32286,9639915.0
32287,4988998.5
32288,5056108.5
32289,4276262.5
32290,8445033.0
32291,3971947.25
32292,8631363.0
32293,4319220.0
32294,10964953.0
32295,6010499.0
32296,8240542.5
32297,10480767.0
32298,9240304.0
32299,2695189.75
32300,7015294.0
32301,13084714.0
32302,8312472.0
32303,6757334.5
32304,5016694.5
32305,5728026.5
32306,7352330.0
32307,13746418.0
32308,4839050.5
32309,6350059.5
32310,5305972.0
32311,8744174.0
32312,4126962.75
32313,5666905.5
32314,6337119.5
32315,11968635.0
32316,5874632.0
32317,10962171.0
32318,9647953.0
32319,4981923.5
32320,10151509.0
32321,7289084.0
32322,4086069.25
32323,7210508.0
32324,7135160.0
32325,4972568.0
32326,5362985.5
32327,5890901.5
32328,8400365.0
32329,5298695.5
32330,6000539.0
32331,6119618.5
32332,6709475.5
32333,7943428.5
32334,4844832.0
32335,7719532.5
32336,8033001.5
32337,5627655.0
32338,4912368.0
32339,8098569.0
32340,7068718.0
32341,5635560.5
32342,5568082.5
32343,6068325.0
32344,4420690.5
32345,5226202.0
32346,6027869.0
32347,4598106.0
32348,6830112.5
32349,6523221.0
32350,12291014.0
32351,6717491.5
32352,10265296.0
32353,5667910.5
32354,6657611.0
32355,5686834.0
32356,6273984.5
32357,7480194.0
32358,6756735.0
32359,19902700.0
32360,5316766.0
32361,8519731.0
32362,8275217.5
32363,6937446.0
32364,4865023.5
32365,7557095.0
32366,7298370.0
32367,4181551.5
32368,4816761.5
32369,7286457.0
32370,4168702.75
32371,7596801.5
32372,9852119.0
32373,8977508.0
32374,17493794.0
32375,5604720.5
32376,6140067.5
32377,6718074.5
32378,5818124.5
32379,4927570.0
32380,8184239.0
32381,4020377.25
32382,11351383.0
32383,12240924.0
32384,4917861.5
32385,8016509.5
32386,9135317.0
32387,3950218.5
32388,5186110.0
32389,10002515.0
32390,4655978.0
32391,6676552.0
32392,7272593.0
32393,7218062.5
32394,4986767.5
32395,4978527.5
32396,4189047.5
32397,6830438.0
32398,5649422.0
32399,9854994.0
32400,5799743.0
32401,7340223.5
32402,3788374.5
32403,11111675.0
32404,5216591.5
32405,14625870.0
32406,6527602.5
32407,6676775.0
32408,4367117.5
32409,17769010.0
32410,5380408.0
32411,7438308.5
32412,9433594.0
32413,11754593.0
32414,12440784.0
32415,5150671.0
32416,11053924.0
32417,7886326.5
32418,6002622.5
32419,6160291.0
32420,6886715.5
32421,1758913.875
32422,4352050.0
32423,5330087.5
32424,6505075.0
32425,4090802.5
32426,9254132.0
32427,11310860.0
32428,6911243.0
32429,9115319.0
32430,3744695.75
32431,8479550.0
32432,10621031.0
32433,3287024.0
32434,11108624.0
32435,6352658.0
32436,10068706.0
32437,9261496.0
32438,6429018.5
32439,4760472.0
32440,6455006.0
32441,3086951.75
32442,9122241.0
32443,5536730.0
32444,5274218.5
32445,8399323.0
32446,9417343.0
32447,7917404.0
32448,6240573.5
32449,11587021.0
32450,6535058.0
32451,9780335.0
32452,6238913.0
32453,6682349.0
32454,4304913.5
32455,7764030.5
32456,5983864.0
32457,5264369.5
32458,8141718.5
32459,9158049.0
32460,6056617.5
32461,12919527.0
32462,7433174.5
32463,4575046.0
32464,7862663.5
32465,4232678.5
32466,8485844.0
32467,5526864.5
32468,7838809.5
32469,7869887.5
32470,11676273.0
32471,18760620.0
32472,6270611.0
32473,5927300.5
32474,3797432.0
32475,12920611.0
32476,6582514.0
32477,3778985.5
32478,6588235.5
32479,3945376.75
32480,9539244.0
32481,5072926.0
32482,4851961.5
32483,9406787.0
32484,12151921.0
32485,14120775.0
32486,6770474.5
32487,6447383.5
32488,12393416.0
32489,11699569.0
32490,5525621.0
32491,6973138.5
32492,9929219.0
32493,8099758.5
32494,5976906.0
32495,5891312.0
32496,5518064.0
32497,7357506.5
32498,12109418.0
32499,12464345.0
32500,4430993.5
32501,9854430.0
32502,7453981.0
32503,5134888.0
32504,4125455.5
32505,8518236.0
32506,6331586.0
32507,3195529.75
32508,6585151.5
32509,4020822.0
32510,13642200.0
32511,4708049.5
32512,5623320.0
32513,5319018.0
32514,6491280.0
32515,7155794.0
32516,7479024.0
32517,9928273.0
32518,4344366.5
32519,3993067.75
32520,2127017.75
32521,6489695.5
32522,6040005.5
32523,7081963.5
32524,7119879.5
32525,5683673.0
32526,7259697.5
32527,7489159.0
32528,4862597.5
32529,6367998.0
32530,5049834.0
32531,6301003.5
32532,13884469.0
32533,5954916.0
32534,4669687.5
32535,5611593.0
32536,11405053.0
32537,6776675.5
32538,9679656.0
32539,5331348.5
32540,8085288.0
32541,12392991.0
32542,5812844.5
32543,6151749.0
32544,4990730.5
32545,4793221.5
32546,11448533.0
32547,6273099.0
32548,4180546.75
32549,3413052.25
32550,6558634.0
32551,5180929.5
32552,6440770.5
32553,6404846.0
32554,8390677.0
32555,8910788.0
32556,8915685.0
32557,3803339.5
32558,6747070.0
32559,7963688.0
32560,5846848.0
32561,5711449.5
32562,10389827.0
32563,6252774.0
32564,4976752.5
32565,7668595.0
32566,4012042.75
32567,4747003.0
32568,9588917.0
32569,6760970.0
32570,5717368.0
32571,6139915.5
32572,6275480.5
32573,8357582.0
32574,6709405.0
32575,5168833.0
32576,6602513.5
32577,4641263.5
32578,5989916.0
32579,7724253.0
32580,5658912.5
32581,4637489.5
32582,6683795.5
32583,6856276.0
32584,4494980.5
32585,4397501.0
32586,5732382.0
32587,5620660.5
32588,6422180.0
32589,2809643.0
32590,9740682.0
32591,7935251.0
32592,3760341.75
32593,3620339.75
32594,4178075.75
32595,6925620.0
32596,9613914.0
32597,6465603.0
32598,9559516.0
32599,5911725.0
32600,7019765.0
32601,5343137.0
32602,7806097.5
32603,5701985.0
32604,3938745.25
32605,5019862.5
32606,5804391.0
32607,7262585.0
32608,7404922.5
32609,7026074.0
32610,5884102.5
32611,6614936.0
32612,3882313.25
32613,5593288.0
32614,9053651.0
32615,4328048.5
32616,6312401.0
32617,7068637.0
32618,6067526.5
32619,3968872.5
32620,6692068.0
32621,6027702.5
32622,16307906.0
32623,9145185.0
32624,12003911.0
32625,8649054.0
32626,6270485.5
32627,7176816.5
32628,7509943.5
32629,11607548.0
32630,5389153.5
32631,5479144.0
32632,5941064.0
32633,6869280.5
32634,5805360.0
32635,7980787.0
32636,4722034.0
32637,7433132.0
32638,6284434.5
32639,7786268.0
32640,5585356.5
32641,5990367.5
32642,6345610.0
32643,11254864.0
32644,7764141.5
32645,6147028.0
32646,7123499.5
32647,13506738.0
32648,5974290.0
32649,6255070.0
32650,7791126.0
32651,1912021.625
32652,9313470.0
32653,10725649.0
32654,5405646.0
32655,11834703.0
32656,4431281.0
32657,5426451.0
32658,7896275.5
32659,3444837.25
32660,6570629.0
32661,6988091.0
32662,12358575.0
32663,8746751.0
32664,9380789.0
32665,11831859.0
32666,6805444.0
32667,6236206.5
32668,5881729.0
32669,7904963.0
32670,6983673.5
32671,6256663.0
32672,4080204.75
32673,8228802.0
32674,5822304.0
32675,4624267.0
32676,5975298.5
32677,3986306.5
32678,9064900.0
32679,4868434.5
32680,18335716.0
32681,8232868.0
32682,5619010.0
32683,11933986.0
32684,6236093.5
32685,5435924.5
32686,6214874.5
32687,5317613.0
32688,6313966.5
32689,5800484.5
32690,7275881.5
32691,8552994.0
32692,11627180.0
32693,7447976.5
32694,6580813.0
32695,8275715.0
32696,3407825.5
32697,6508574.5
32698,5744925.5
32699,5690843.0
32700,9053288.0
32701,10728390.0
32702,12581431.0
32703,8471903.0
32704,10197191.0
32705,8966539.0
32706,4753626.0
32707,7639200.5
32708,5664020.0
32709,5409720.0
32710,10381785.0
32711,6621923.0
32712,7736933.5
32713,5008587.0
32714,7379571.5
32715,3842605.25
32716,4132314.75
32717,7934933.5
32718,8773510.0
32719,5651604.5
32720,5390274.0
32721,13915700.0
32722,6628608.0
32723,4514372.5
32724,7385035.0
32725,17796856.0
32726,4509071.5
32727,4162568.75
32728,9129743.0
32729,5559152.5
32730,9000981.0
32731,5451717.5
32732,5060068.5
32733,5796060.5
32734,4260326.5
32735,5793364.0
32736,3748872.75
32737,3816179.5
32738,6987437.5
32739,40666532.0
32740,5113435.0
32741,6375721.5
32742,12025269.0
32743,7002961.5
32744,11075408.0
32745,5523007.5
32746,9744547.0
32747,6440236.5
32748,4120980.75
32749,3776625.5
32750,8694448.0
32751,6360175.0
32752,25278084.0
32753,5526791.0
32754,7569624.0
32755,6703361.0
32756,6946688.5
32757,10926893.0
32758,7025873.0
32759,5337331.0
32760,4850583.0
32761,5012127.5
32762,7211718.5
32763,5727562.0
32764,5720193.0
32765,4983824.5
32766,6682865.0
32767,5947515.0
32768,5394331.5
32769,5704955.0
32770,6222370.5
32771,11638652.0
32772,13651857.0
32773,5390937.5
32774,5697294.5
32775,5908219.5
32776,5259391.5
32777,3993863.75
32778,5411453.5
32779,3745202.75
32780,6162770.5
32781,6468014.5
32782,5808954.0
32783,8820978.0
32784,9042347.0
32785,6483552.5
32786,4915367.0
32787,9216120.0
32788,4559248.0
32789,3341475.5
32790,4176454.25
32791,5701207.5
32792,5370970.0
32793,14843732.0
32794,1621426.125
32795,5134202.5
32796,5527091.0
32797,6250919.5
32798,6203043.5
32799,11127985.0
32800,4007362.25
32801,5913456.0
32802,7346043.0
32803,4564442.5
32804,9627916.0
32805,10207426.0
32806,5154179.5
32807,4947587.0
32808,5269306.5
32809,8233991.0
32810,5363118.5
32811,8965085.0
32812,4776584.0
32813,6287689.5
32814,3642490.25
32815,4266685.5
32816,3923311.0
32817,6045693.5
32818,8211164.0
32819,3312716.0
32820,5064418.5
32821,11465688.0
32822,5802365.5
32823,7968565.5
32824,6122584.0
32825,5812695.0
32826,10110389.0
32827,8739705.0
32828,5962019.0
32829,5906090.0
32830,5112479.5
32831,5817769.5
32832,3722818.25
32833,11589165.0
32834,9971162.0
32835,5858429.5
32836,5538953.0
32837,5426647.5
32838,4406594.0
32839,22999896.0
32840,6781621.5
32841,5680205.0
32842,6935058.0
32843,3769738.25
32844,5538562.5
32845,8074492.5
32846,10562626.0
32847,3473001.25
32848,10475111.0
32849,3550427.75
32850,7144761.0
32851,10101195.0
32852,4058948.5
32853,4715355.5
32854,7971264.0
32855,9475792.0
32856,4263033.0
32857,7342786.0
32858,3626259.0
32859,5507770.0
32860,6607584.0
32861,5579229.0
32862,6987351.0
32863,6484789.5
32864,7068610.0
32865,7639667.0
32866,3591566.5
32867,4212861.0
32868,9437032.0
32869,6190172.5
32870,5249855.0
32871,4805744.5
32872,8054473.0
32873,4563015.0
32874,4278412.5
32875,6992417.5
32876,7708791.5
32877,8271793.5
32878,10374896.0
32879,3844826.75
32880,7211814.5
32881,7432033.5
32882,6766156.0
32883,4208203.0
32884,6064732.5
32885,4307492.5
32886,5181739.5
32887,5139875.5
32888,7584821.0
32889,3752947.0
32890,5110968.0
32891,6129875.5
32892,4954098.0
32893,9810116.0
32894,5007727.0
32895,7749908.5
32896,5798808.5
32897,3561500.25
32898,11296587.0
32899,8844598.0
32900,5880529.0
32901,6808294.0
32902,7549776.5
32903,6359162.0
32904,10788061.0
32905,6549645.5
32906,6133875.5
32907,4561562.0
32908,7805546.5
32909,2594765.5
32910,7628593.5
32911,9700190.0
32912,6306233.5
32913,6476279.0
32914,4526594.5
32915,7978276.0
32916,10700719.0
32917,5733120.0
32918,8773108.0
32919,13344976.0
32920,5114630.0
32921,4086961.75
32922,4229515.0
32923,5371564.0
32924,2916786.25
32925,4602489.0
32926,3329788.25
32927,8917623.0
32928,10127393.0
32929,11042313.0
32930,5053611.0
32931,5921887.5
32932,5508300.5
32933,5507985.0
32934,4390683.0
32935,11553741.0
32936,3906372.25
32937,4486013.0
32938,6972241.0
32939,4972639.0
32940,7085429.0
32941,9392820.0
32942,6618564.0
32943,5046488.0
32944,5181907.5
32945,5285795.0
32946,7317201.0
32947,6951121.5
32948,13403597.0
32949,5580144.5
32950,4268407.0
32951,7625356.5
32952,6978075.0
32953,6324965.5
32954,6989277.0
32955,9536915.0
32956,5740237.5
32957,4871244.5
32958,9670909.0
32959,11727809.0
32960,5742395.0
32961,8798731.0
32962,5047046.5
32963,9487511.0
32964,4689453.0
32965,8835872.0
32966,7245442.5
32967,6837490.0
32968,6060644.5
32969,6198963.0
32970,5942287.5
32971,5413771.5
32972,5901816.5
32973,5634410.5
32974,7479844.5
32975,7301907.0
32976,5838774.0
32977,4934445.0
32978,6414449.0
32979,5462500.5
32980,4059083.75
32981,5446349.5
32982,5985707.5
32983,7130623.0
32984,4815783.0
32985,4222635.5
32986,6444131.5
32987,8328207.0
32988,6535357.5
32989,3943699.0
32990,8059037.0
32991,3762687.75
32992,6089108.0
32993,4898950.0
32994,3529759.5
32995,7939747.5
32996,5483812.5
32997,8053682.0
32998,20547526.0
32999,3867399.0
33000,5500972.0
33001,5162473.5
33002,6072059.0
33003,4542833.5
33004,6261707.0
33005,6688520.5
33006,11563750.0
33007,5155649.0
33008,4146747.75
33009,7258444.5
33010,5453418.0
33011,4611909.0
33012,5379582.0
33013,3458890.75
33014,5689801.0
33015,6211248.0
33016,4846024.0
33017,5096128.5
33018,5829543.5
33019,5981713.0
33020,5493773.5
33021,6591981.5
33022,6474043.5
33023,7977043.5
33024,14331249.0
33025,4867566.5
33026,5534850.5
33027,3981405.5
33028,6396416.5
33029,6151367.5
33030,7797161.5
33031,4743758.0
33032,8116925.0
33033,7414116.0
33034,3691501.75
33035,6144795.0
33036,5482374.5
33037,6911592.5
33038,6619460.5
33039,7593737.5
33040,11744777.0
33041,3937122.75
33042,10746085.0
33043,6556701.5
33044,6099220.5
33045,12830630.0
33046,6268805.0
33047,9384601.0
33048,8897372.0
33049,19399798.0
33050,8498826.0
33051,5696316.5
33052,10071453.0
33053,7635136.5
33054,3736833.0
33055,10401050.0
33056,5414644.0
33057,7917358.5
33058,5862017.5
33059,9036744.0
33060,4680347.5
33061,4462791.5
33062,7202776.0
33063,6614128.5
33064,5383898.5
33065,5776818.0
33066,9497904.0
33067,5511279.5
33068,8360563.5
33069,12609130.0
33070,9811426.0
33071,11816861.0
33072,5567992.5
33073,3654055.25
33074,13263570.0
33075,5971465.0
33076,7247038.5
33077,6652775.0
33078,5010799.0
33079,8910856.0
33080,7440756.5
33081,15852509.0
33082,8828797.0
33083,6494079.0
33084,5461401.5
33085,11194981.0
33086,11115597.0
33087,4001656.75
33088,3893195.25
33089,9808282.0
33090,8110874.0
33091,5125406.5
33092,5593757.5
33093,15839724.0
33094,4960849.5
33095,3970288.5
33096,8490830.0
33097,5264555.0
33098,5758221.5
33099,5698843.0
33100,5601081.5
33101,6181577.0
33102,5507418.0
33103,2965396.0
33104,4859894.5
33105,9447585.0
33106,4493643.5
33107,3917015.25
33108,12807597.0
33109,6225967.5
33110,5728616.5
33111,5694676.0
33112,4992644.0
33113,6774705.0
33114,4552618.0
33115,9367772.0
33116,5611652.0
33117,5102105.0
33118,11527129.0
33119,10963468.0
33120,3050199.25
33121,6217518.5
33122,5047686.5
33123,34723208.0
33124,3928702.5
33125,6362019.0
33126,5752787.5
33127,6600788.5
33128,6108668.0
33129,12819964.0
33130,7936447.0
33131,8469229.0
33132,4393724.0
33133,31639790.0
33134,7645855.0
33135,7759619.0
33136,7389896.0
33137,4303895.5
33138,12284241.0
33139,6973504.5
33140,6150534.5
33141,7615436.5
33142,8254645.5
33143,3255859.75
33144,3994328.5
33145,6434588.0
33146,6574709.5
33147,3483938.5
33148,6230826.5
33149,15602631.0
33150,5216387.5
33151,6151614.0
33152,16909770.0
33153,9140982.0
33154,7215729.0
33155,11829174.0
33156,8652890.0
33157,6073507.0
33158,12547760.0
33159,4309370.0
33160,3870051.75
33161,6271047.5
33162,8549414.0
33163,6038824.5
33164,5910941.5
33165,7368629.0
33166,5428407.5
33167,5283482.0
33168,7532250.5
33169,4095967.25
33170,5816615.5
33171,7602592.5
33172,10271525.0
33173,4282866.0
33174,6212847.5
33175,3762594.5
33176,5318485.5
33177,6264024.5
33178,6665298.0
33179,13372112.0
33180,5234627.0
33181,5771730.0
33182,5311870.5
33183,4995416.0
33184,4650683.5
33185,7782177.5
33186,4545373.0
33187,5822742.5
33188,6786053.0
33189,7584133.5
33190,5745670.5
33191,13210954.0
33192,8093350.0
33193,6692010.5
33194,5032018.0
33195,7309731.0
33196,5574953.0
33197,5444729.0
33198,5109194.5
33199,6555394.5
33200,3705409.0
33201,6057975.0
33202,9119666.0
33203,7253607.5
33204,6162571.0
33205,6713789.5
33206,6256144.0
33207,10782384.0
33208,10205324.0
33209,5942316.0
33210,2830731.5
33211,5985947.5
33212,4971572.0
33213,4556114.5
33214,7893233.5
33215,4815342.0
33216,4073750.5
33217,4542322.5
33218,4898777.5
33219,3812003.75
33220,6661714.0
33221,5815617.0
33222,5127318.0
33223,1823955.75
33224,10660181.0
33225,7339915.5
33226,5363732.0
33227,4062825.0
33228,4256894.5
33229,6834810.5
33230,6321552.0
33231,7340888.5
33232,7606247.5
33233,9075401.0
33234,12902732.0
33235,6576064.0
33236,7703338.5
33237,14686027.0
33238,9473877.0
33239,5904079.5
33240,6756374.5
33241,6172693.5
33242,4422702.0
33243,4079010.5
33244,11846108.0
33245,7041347.5
33246,6498948.5
33247,4081244.0
33248,10138196.0
33249,17277590.0
33250,11886599.0
33251,7591391.5
33252,10983435.0
33253,6354797.0
33254,4280583.5
33255,6923942.5
33256,8298943.0
33257,5588974.5
33258,27216014.0
33259,5536914.5
33260,5219502.5
33261,7254223.0
33262,6647669.5
33263,5860100.5
33264,8328993.0
33265,9809199.0
33266,6319213.5
33267,5847707.0
33268,5949778.5
33269,10433297.0
33270,3254351.0
33271,5825964.5
33272,5517827.0
33273,7408115.5
33274,6721317.0
33275,7158394.5
33276,11388119.0
33277,6901541.5
33278,4417572.0
33279,6445459.0
33280,5595913.0
33281,5789751.5
33282,6547497.0
33283,5543122.5
33284,6123121.5
33285,11947971.0
33286,4946214.5
33287,3774159.25
33288,10453336.0
33289,5144387.5
33290,5573911.0
33291,5225928.0
33292,7782823.5
33293,6013515.0
33294,5445149.5
33295,4589716.5
33296,4081508.5
33297,7095863.0
33298,8138722.0
33299,13390846.0
33300,3628237.5
33301,7802748.0
33302,4153317.75
33303,10339239.0
33304,11356429.0
33305,6076774.5
33306,6256567.5
33307,9191719.0
33308,6642340.0
33309,6511045.5
33310,16584508.0
33311,6101931.5
33312,4641781.5
33313,5513182.5
33314,9056725.0
33315,7412285.0
33316,7294960.5
33317,7996626.5
33318,6934079.5
33319,6426946.5
33320,9386982.0
33321,5511074.5
33322,4665298.5
33323,7978085.5
33324,10982513.0
33325,8869956.0
33326,6675049.5
33327,6677749.5
33328,6715819.5
33329,11146530.0
33330,3324857.0
33331,21902410.0
33332,4486680.5
33333,11301048.0
33334,5810234.0
33335,11598828.0
33336,8943651.0
33337,3595199.25
33338,10081428.0
33339,5494030.5
33340,6877454.5
33341,7459741.0
33342,23814098.0
33343,6560460.5
33344,4908485.5
33345,5930998.5
33346,15370289.0
33347,16449139.0
33348,5884742.0
33349,5182332.5
33350,5114093.5
33351,10596527.0
33352,5541389.0
33353,6254760.0
33354,5777303.0
33355,4477149.0
33356,6555644.5
33357,8457332.0
33358,2698013.5
33359,9933652.0
33360,4364607.0
33361,10060912.0
33362,3189121.25
33363,6103992.0
33364,5465580.5
33365,8338880.5
33366,14250920.0
33367,6009880.0
33368,9097429.0
33369,7383267.5
33370,5201296.0
33371,5982397.5
33372,5126565.0
33373,5714920.0
33374,5996392.0
33375,6042776.5
33376,4857105.0
33377,6901488.5
33378,22146814.0
33379,5591864.0
33380,7178192.5
33381,6152253.5
33382,3709372.5
33383,5721000.5
33384,8018987.0
33385,1832654.625
33386,11927296.0
33387,7158838.5
33388,9080162.0
33389,4141689.0
33390,6389222.0
33391,5378689.5
33392,11932462.0
33393,6060327.0
33394,5378279.0
33395,9603779.0
33396,6303185.5
33397,6431643.5
33398,5490133.5
33399,9269873.0
33400,21125464.0
33401,11456616.0
33402,3428649.5
33403,6110171.5
33404,11358205.0
33405,8928260.0
33406,5386625.5
33407,6584812.0
33408,9026528.0
33409,7533708.5
33410,6437037.0
33411,5915069.5
33412,10543444.0
33413,5180835.5
33414,7320384.0
33415,19793634.0
33416,9913948.0
33417,6625839.5
33418,8250978.0
33419,7412214.0
33420,10665550.0
33421,7375125.0
33422,7618916.0
33423,3045295.75
33424,7217718.0
33425,6111115.5
33426,6636362.5
33427,16106020.0
33428,4002328.5
33429,4185198.0
33430,4436232.0
33431,4219491.5
33432,5320352.0
33433,5491217.5
33434,4011216.5
33435,7520256.5
33436,5432151.5
33437,5283174.5
33438,4949956.5
33439,3517386.75
33440,5687338.0
33441,4931561.5
33442,8638650.0
33443,6507066.5
33444,13355976.0
33445,4194884.0
33446,7420616.5
33447,4045912.75
33448,7512851.5
33449,11754055.0
33450,5724684.5
33451,13688178.0
33452,9377891.0
33453,4832787.5
33454,5422421.0
33455,6622876.5
33456,5769061.0
33457,5242800.5
33458,4055412.0
33459,18798338.0
33460,11377307.0
33461,11460856.0
33462,7354532.0
33463,5106836.5
33464,15209311.0
33465,4861554.0
33466,4376102.0
33467,5850903.0
33468,3827912.75
33469,10436303.0
33470,6382900.5
33471,1926264.5
33472,10821282.0
33473,7585580.5
33474,4631858.5
33475,3443336.25
33476,5598523.5
33477,7432161.0
33478,6775932.5
33479,10125906.0
33480,8158149.0
33481,7099139.0
33482,4736096.0
33483,8383374.0
33484,6546073.5
33485,16090084.0
33486,13035939.0
33487,5429484.5
33488,11900278.0
33489,11059239.0
33490,11013055.0
33491,8840002.0
33492,6535413.5
33493,6957329.5
33494,5792485.5
33495,9551606.0
33496,7062795.0
33497,8918814.0
33498,7585631.0
33499,7260403.5
33500,6066155.5
33501,8875414.0
33502,5129597.0
33503,7856247.5
33504,9800372.0
33505,6362328.5
33506,9064485.0
33507,7115311.5
33508,5210083.5
33509,5510076.0
33510,10388341.0
33511,6964127.0
33512,5536571.5
33513,15174945.0
33514,4211049.5
33515,4133316.0
33516,5020762.5
33517,8777552.0
33518,6928870.5
33519,6742657.5
33520,5406398.5
33521,7121822.0
33522,3944301.0
33523,6423993.0
33524,6078548.5
33525,7377868.5
33526,9269112.0
33527,6803718.0
33528,6242811.5
33529,4281081.5
33530,5560292.5
33531,5867381.5
33532,4714515.0
33533,6195003.5
33534,4321593.5
33535,8213200.0
33536,7485517.5
33537,3442466.25
33538,7708277.0
33539,9129517.0
33540,8966967.0
33541,13111421.0
33542,19945072.0
33543,10060682.0
33544,5699919.0
33545,8271075.5
33546,5429484.5
33547,7438337.0
33548,7604050.0
33549,8212785.0
33550,13517073.0
33551,7430942.0
33552,6800130.5
33553,4794154.0
33554,8090633.5
33555,14332807.0
33556,4593513.0
33557,8985183.0
33558,28266352.0
33559,8078667.0
33560,5161090.0
33561,1914291.375
33562,7337452.0
33563,6774091.0
33564,5661903.0
33565,5584440.5
33566,7722102.5
33567,8579880.0
33568,1596684.125
33569,5159791.0
33570,9654451.0
33571,2893842.0
33572,6734489.5
33573,3613803.0
33574,6944462.5
33575,5524825.0
33576,5049092.5
33577,8248767.0
33578,11580945.0
33579,8635249.0
33580,8029754.0
33581,6531905.5
